"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
9.709211708E0,-8.086715698E0,-2.624676132E1,-3.981274414E1,4.836674526E1
9.719275708E0,-7.875839233E0,-2.600405121E1,-3.957543945E1,4.800473863E1
9.729338708E0,-8.145515442E0,-2.600260925E1,-3.982684326E1,4.825621778E1
9.739401708E0,-8.088340759E0,-2.599179840E1,-3.950332642E1,4.797403087E1
9.749464708E0,-7.982681274E0,-2.581837463E1,-3.961578369E1,4.795541665E1
9.759527708E0,-7.926933289E0,-2.600119019E1,-3.954373169E1,4.798546528E1
9.769591708E0,-8.111450195E0,-2.618743515E1,-3.976342773E1,4.829811145E1
9.779654708E0,-8.208251953E0,-2.596401596E1,-3.969967651E1,4.814114498E1
9.789717708E0,-7.985717773E0,-2.611713028E1,-3.932028198E1,4.787442697E1
9.799780708E0,-8.149963379E0,-2.602471924E1,-3.976989746E1,4.822191057E1
9.809843708E0,-8.226570129E0,-2.602444077E1,-3.954971313E1,4.805338471E1
9.819907708E0,-8.118484497E0,-2.607915878E1,-3.961248779E1,4.811633301E1
9.829970708E0,-8.138702393E0,-2.608885956E1,-3.983789062E1,4.831070895E1
9.840033708E0,-8.366935730E0,-2.628947449E1,-3.977435303E1,4.840600418E1
9.850096708E0,-8.521316528E0,-2.619395447E1,-3.947515869E1,4.813547797E1
9.860160708E0,-8.273521423E0,-2.606722641E1,-3.925762939E1,4.784467489E1
9.870223708E0,-8.207565308E0,-2.608137131E1,-3.963070679E1,4.814763730E1
9.880286708E0,-8.211189270E0,-2.624806595E1,-3.943048096E1,4.807439468E1
9.890349708E0,-8.297592163E0,-2.636201096E1,-3.955593872E1,4.825430494E1
9.900412708E0,-8.266670227E0,-2.637218094E1,-3.988784790E1,4.852700459E1
9.910476708E0,-8.476173401E0,-2.604484558E1,-3.959304810E1,4.814342068E1
9.920539708E0,-8.325737000E0,-2.614908600E1,-4.001995850E1,4.852514475E1
9.930602708E0,-8.456398010E0,-2.633945084E1,-3.963714600E1,4.833612190E1
9.940665708E0,-8.542671204E0,-2.629216385E1,-3.965182495E1,4.833758717E1
9.950728708E0,-8.467323303E0,-2.620635605E1,-3.942147827E1,4.808868485E1
9.960792708E0,-8.342636108E0,-2.630377960E1,-3.939770508E1,4.810059837E1
9.970855708E0,-8.423248291E0,-2.604509354E1,-3.971426392E1,4.823402085E1
9.980918708E0,-8.349021912E0,-2.617244339E1,-3.964578247E1,4.823371256E1
9.990981708E0,-8.341186523E0,-2.621910095E1,-3.980334473E1,4.838721834E1
1.000104571E1,-8.597984314E0,-2.612337494E1,-3.974386597E1,4.833146940E1
1.001110871E1,-8.486404419E0,-2.625448608E1,-3.971759033E1,4.836118362E1
1.002117171E1,-8.613739014E0,-2.642216110E1,-3.964068604E1,4.841188993E1
1.003123471E1,-8.542808533E0,-2.643794250E1,-3.961502075E1,4.838692231E1
1.004129771E1,-8.354019165E0,-2.636280060E1,-3.949914551E1,4.821793637E1
1.005136171E1,-8.347236633E0,-2.628118134E1,-3.963244629E1,4.828154565E1
1.006142475E1,-8.519645691E0,-2.615397644E1,-3.972143555E1,4.831570436E1
1.007148775E1,-8.278366089E0,-2.629748535E1,-3.987881470E1,4.848101631E1
1.008155075E1,-8.283409119E0,-2.618242645E1,-3.969604492E1,4.826914443E1
1.009161375E1,-8.161514282E0,-2.614963531E1,-3.995544434E1,4.844431107E1
1.010167775E1,-8.181045532E0,-2.606724167E1,-4.006472778E1,4.849343261E1
1.011174075E1,-8.475852966E0,-2.613454819E1,-3.986083984E1,4.841220141E1
1.012180375E1,-8.376869202E0,-2.617501068E1,-3.980364990E1,4.836975984E1
1.013186675E1,-8.489669800E0,-2.583642960E1,-3.984686279E1,4.824280321E1
1.014192975E1,-8.365501404E0,-2.602197266E1,-3.980523682E1,4.828645310E1
1.015199375E1,-8.519477844E0,-2.582482529E1,-3.978427124E1,4.819015814E1
1.016205675E1,-8.298522949E0,-2.605183029E1,-3.986013794E1,4.833625907E1
1.017211975E1,-8.419624329E0,-2.605044174E1,-3.997470093E1,4.845092675E1
1.018218275E1,-8.398750305E0,-2.595159531E1,-3.949795532E1,4.800117478E1
1.019224575E1,-8.495155334E0,-2.591093063E1,-3.967990112E1,4.814601275E1
1.020230975E1,-8.604606628E0,-2.601632309E1,-3.991500854E1,4.841586754E1
1.021237275E1,-8.368652344E0,-2.595917511E1,-3.968286133E1,4.815228549E1
1.022243575E1,-8.412490845E0,-2.576743698E1,-3.931823730E1,4.775619955E1
1.023249875E1,-8.526214600E0,-2.591010666E1,-3.939453125E1,4.791616695E1
1.024256275E1,-8.574417114E0,-2.595015335E1,-4.009310913E1,4.852204126E1
1.025262575E1,-8.430107117E0,-2.585146332E1,-3.997531128E1,4.834656527E1
1.026268875E1,-8.348098755E0,-2.586579514E1,-3.983868408E1,4.822707601E1
1.027275175E1,-8.304649353E0,-2.622659683E1,-4.004736328E1,4.858593303E1
1.028281475E1,-8.075744629E0,-2.598883820E1,-3.963339233E1,4.807747030E1
1.029287875E1,-8.163803101E0,-2.620624161E1,-3.995181274E1,4.847228200E1
1.030294175E1,-8.259529114E0,-2.595185852E1,-3.998822021E1,4.838157230E1
1.031300475E1,-8.172744751E0,-2.599032211E1,-3.968554688E1,4.813764879E1
1.032306775E1,-8.268272400E0,-2.591486740E1,-3.976095581E1,4.817549468E1
1.033313075E1,-8.156440735E0,-2.595945740E1,-4.002734375E1,4.840050828E1
1.034319475E1,-8.347213745E0,-2.598336792E1,-4.024017334E1,4.862183600E1
1.035325775E1,-8.440139771E0,-2.595073318E1,-4.052371216E1,4.885537595E1
1.036332075E1,-8.604423523E0,-2.639694977E1,-4.021487427E1,4.886789512E1
1.037338375E1,-8.545921326E0,-2.595859528E1,-4.004122925E1,4.847867036E1
1.038344675E1,-8.504394531E0,-2.591883850E1,-3.988131714E1,4.831801292E1
1.039351075E1,-8.679260254E0,-2.588079071E1,-4.022323608E1,4.861124980E1
1.040357375E1,-8.708610535E0,-2.595098114E1,-4.012646484E1,4.857392820E1
1.041363675E1,-8.573989868E0,-2.540353394E1,-4.007702637E1,4.821847033E1
1.042369975E1,-8.422515869E0,-2.566720581E1,-3.982443237E1,4.812202865E1
1.043376275E1,-8.222045898E0,-2.578054047E1,-3.977389526E1,4.810614358E1
1.044382675E1,-8.361030579E0,-2.571343994E1,-4.014532471E1,4.840180701E1
1.045388975E1,-8.322975159E0,-2.581068420E1,-4.007620239E1,4.838972342E1
1.046395275E1,-8.123481750E0,-2.584239960E1,-4.000061035E1,4.831013766E1
1.047401575E1,-8.403320312E0,-2.577267838E1,-4.002584839E1,4.834165163E1
1.048407975E1,-8.627258301E0,-2.581578827E1,-3.985552979E1,4.826331696E1
1.049414275E1,-8.696762085E0,-2.595162582E1,-3.996279907E1,4.843702988E1
1.050420575E1,-8.841766357E0,-2.617800903E1,-4.000967407E1,4.862344094E1
1.051426875E1,-8.662025452E0,-2.562379837E1,-3.987219238E1,4.818092416E1
1.052433175E1,-8.420021057E0,-2.570405579E1,-4.027575684E1,4.851527416E1
1.053439575E1,-8.613479614E0,-2.583349228E1,-4.001477051E1,4.840189266E1
1.054445875E1,-8.324653625E0,-2.566117096E1,-3.992944336E1,4.818875387E1
1.055452175E1,-8.617248535E0,-2.564850998E1,-3.985852051E1,4.817473086E1
1.056458475E1,-8.560813904E0,-2.557623291E1,-3.992550659E1,4.818171127E1
1.057464775E1,-8.507240295E0,-2.562228012E1,-4.030618286E1,4.851250100E1
1.058471175E1,-8.622505188E0,-2.580152893E1,-3.989541626E1,4.828779069E1
1.059477475E1,-8.810447693E0,-2.565044785E1,-3.988088989E1,4.822919076E1
1.060483775E1,-8.790313721E0,-2.563798904E1,-3.937365723E1,4.780021947E1
1.061490075E1,-8.705444336E0,-2.540137863E1,-3.984344482E1,4.804700712E1
1.062496375E1,-8.672088623E0,-2.535991669E1,-3.981497192E1,4.799544233E1
1.063502775E1,-8.890518188E0,-2.571024323E1,-3.955392456E1,4.800594618E1
1.064509075E1,-8.756034851E0,-2.563221741E1,-3.949649048E1,4.789208155E1
1.065515375E1,-8.757423401E0,-2.563073730E1,-3.968316650E1,4.804561232E1
1.066521675E1,-8.839408875E0,-2.563610077E1,-4.013708496E1,4.843893476E1
1.067527975E1,-8.684867859E0,-2.552180862E1,-4.009814453E1,4.831822472E1
1.068534375E1,-8.817413330E0,-2.585112381E1,-4.025430298E1,4.864603055E1
1.069540675E1,-8.982887268E0,-2.591761398E1,-3.995495605E1,4.846455913E1
1.070546975E1,-8.766242981E0,-2.590880203E1,-4.011499023E1,4.855229634E1
1.071553275E1,-8.786453247E0,-2.574449539E1,-4.023873901E1,4.857094729E1
1.072559675E1,-8.784240723E0,-2.569837952E1,-4.025250244E1,4.855752823E1
1.073565975E1,-8.829246521E0,-2.585173416E1,-4.038046265E1,4.875294367E1
1.074572275E1,-8.612747192E0,-2.569134903E1,-4.017822266E1,4.846147341E1
1.075578575E1,-8.739799500E0,-2.565768814E1,-3.992950439E1,4.826040175E1
1.076584875E1,-8.813255310E0,-2.553782272E1,-3.987432861E1,4.816446762E1
1.077591275E1,-8.924224854E0,-2.555674744E1,-3.971249390E1,4.806112046E1
1.078597575E1,-8.844375610E0,-2.573299026E1,-4.021163940E1,4.855291661E1
1.079603875E1,-8.753372192E0,-2.592763519E1,-4.029339600E1,4.870751023E1
1.080610175E1,-8.594665527E0,-2.587260818E1,-3.981546021E1,4.825485469E1
1.081616475E1,-8.660522461E0,-2.584112930E1,-4.001962280E1,4.841837278E1
1.082622875E1,-8.866340637E0,-2.572021484E1,-3.948538208E1,4.795035814E1
1.083629175E1,-8.655921936E0,-2.544353104E1,-3.974511719E1,4.797887656E1
1.084635475E1,-8.585998535E0,-2.567281342E1,-3.937985229E1,4.778687567E1
1.085641775E1,-8.792030334E0,-2.563194275E1,-3.958474731E1,4.797133005E1
1.086648075E1,-8.759841919E0,-2.563370514E1,-3.987634277E1,4.820730632E1
1.087654475E1,-9.120704651E0,-2.591043472E1,-3.970742798E1,4.828268548E1
1.088660775E1,-8.835662842E0,-2.572502899E1,-3.955200195E1,4.800215530E1
1.089667075E1,-8.911079407E0,-2.541934967E1,-3.946054077E1,4.777745234E1
1.090673375E1,-8.770462036E0,-2.543807220E1,-3.970062256E1,4.795994113E1
1.091679675E1,-8.867492676E0,-2.568369293E1,-3.975527954E1,4.815357474E1
1.092686075E1,-8.804779053E0,-2.558193588E1,-3.952267456E1,4.789573449E1
1.093692375E1,-8.567092896E0,-2.550834656E1,-3.954055786E1,4.782809364E1
1.094698675E1,-8.856979370E0,-2.554806519E1,-3.976513672E1,4.808758485E1
1.095704975E1,-8.671104431E0,-2.595681000E1,-3.962966919E1,4.816071758E1
1.096711275E1,-8.821960449E0,-2.576046371E1,-3.958703613E1,4.804749636E1
1.097717675E1,-8.745971680E0,-2.578540421E1,-3.960974121E1,4.806569140E1
1.098723975E1,-8.757293701E0,-2.589542770E1,-3.985964966E1,4.833275328E1
1.099730275E1,-8.685447693E0,-2.589140701E1,-4.009445190E1,4.851151443E1
1.100736575E1,-8.721031189E0,-2.584295273E1,-4.002398682E1,4.843381165E1
1.101742875E1,-8.839630127E0,-2.564473724E1,-3.963204956E1,4.802594051E1
1.102749275E1,-8.564666748E0,-2.561073303E1,-3.938308716E1,4.775238965E1
1.103755575E1,-8.535652161E0,-2.542564774E1,-3.970211792E1,4.791220187E1
1.104761875E1,-8.746551514E0,-2.535140991E1,-3.958953857E1,4.781765064E1
1.105767821E1,-8.670501709E0,-2.550030899E1,-4.010754395E1,4.831209414E1
1.106774221E1,-8.718833923E0,-2.564029694E1,-4.033944702E1,4.858717812E1
1.107780521E1,-8.587814331E0,-2.595133591E1,-4.016354370E1,4.858325466E1
1.108786821E1,-8.871574402E0,-2.554592514E1,-4.001989746E1,4.830001363E1
1.109793121E1,-8.633674622E0,-2.578836823E1,-4.018572998E1,4.852291384E1
1.110799421E1,-8.719100952E0,-2.558617020E1,-4.017700195E1,4.842381968E1
1.111805821E1,-8.761436462E0,-2.565737915E1,-3.981655884E1,4.817076117E1
1.112812121E1,-8.478759766E0,-2.582621002E1,-4.004141235E1,4.839625186E1
1.113818421E1,-8.809745789E0,-2.576431656E1,-3.999899292E1,4.838730271E1
1.114824721E1,-8.695556641E0,-2.569679260E1,-3.998159790E1,4.831631221E1
1.115831021E1,-8.733711243E0,-2.571260452E1,-3.998425293E1,4.833380003E1
1.116837421E1,-8.723060608E0,-2.558135223E1,-4.024911499E1,4.848183810E1
1.117843721E1,-8.455894470E0,-2.560809708E1,-4.002883911E1,4.826577201E1
1.118850021E1,-8.438125610E0,-2.566318130E1,-3.962384033E1,4.795674677E1
1.119856321E1,-8.594367981E0,-2.581183624E1,-3.976907349E1,4.818395228E1
1.120862621E1,-8.447883606E0,-2.570099640E1,-3.998376465E1,4.827638542E1
1.121869021E1,-8.381332397E0,-2.594353867E1,-4.021527100E1,4.858582049E1
1.122875321E1,-8.528907776E0,-2.578303909E1,-4.029122925E1,4.858899595E1
1.123881621E1,-8.441497803E0,-2.575649261E1,-4.012045288E1,4.841803937E1
1.124887921E1,-8.287277222E0,-2.590583420E1,-4.017379761E1,4.851520611E1
1.125894221E1,-8.243843079E0,-2.553054047E1,-4.026223755E1,4.838199270E1
1.126900621E1,-8.481384277E0,-2.559428024E1,-3.973541260E1,4.801983002E1
1.127906921E1,-8.353187561E0,-2.556813431E1,-3.980767822E1,4.804327716E1
1.128913221E1,-8.428436279E0,-2.585655975E1,-3.989410400E1,4.828187812E1
1.129919521E1,-8.566673279E0,-2.548653030E1,-3.987725830E1,4.809518528E1
1.130925821E1,-8.179054260E0,-2.568470383E1,-4.004284668E1,4.827038957E1
1.131932221E1,-8.574249268E0,-2.587250900E1,-3.980865479E1,4.824555387E1
1.132938521E1,-8.594367981E0,-2.585881805E1,-3.980450439E1,4.823836857E1
1.133944821E1,-8.461288452E0,-2.576435089E1,-3.954650879E1,4.795124124E1
1.134951121E1,-8.507957458E0,-2.584331894E1,-3.970440674E1,4.813213467E1
1.135957421E1,-8.705444336E0,-2.598001862E1,-3.959805298E1,4.815342073E1
1.136963821E1,-8.724594116E0,-2.579761124E1,-3.988650513E1,4.829667255E1
1.137970121E1,-8.555625916E0,-2.558829880E1,-3.994155884E1,4.820049681E1
1.138976421E1,-8.544837952E0,-2.564937210E1,-3.988293457E1,4.818249697E1
1.139982721E1,-8.515487671E0,-2.576414490E1,-3.959338379E1,4.799938263E1
1.140989021E1,-8.439445496E0,-2.556926727E1,-3.977633667E1,4.803299520E1
1.141995421E1,-8.628311157E0,-2.549621582E1,-3.980191040E1,4.804890057E1
1.143001721E1,-8.604225159E0,-2.565964890E1,-3.939273071E1,4.779369734E1
1.144008021E1,-8.355163574E0,-2.576039886E1,-3.929019165E1,4.771924211E1
1.145014321E1,-8.325492859E0,-2.555013657E1,-3.968920898E1,4.793074817E1
1.146020621E1,-8.416130066E0,-2.583823776E1,-3.975100708E1,4.815172209E1
1.147027021E1,-8.376838684E0,-2.585898590E1,-3.983395386E1,4.822450060E1
1.148033321E1,-8.562484741E0,-2.591095734E1,-4.020111084E1,4.858830279E1
1.149039621E1,-8.622329712E0,-2.569399261E1,-4.023760986E1,4.851382353E1
1.150045921E1,-8.234931946E0,-2.566872025E1,-4.040634155E1,4.857334393E1
1.151052321E1,-8.291069031E0,-2.583585739E1,-4.001922607E1,4.835050991E1
1.152058621E1,-8.502464294E0,-2.561970520E1,-3.998336792E1,4.824241810E1
1.153064921E1,-8.736648560E0,-2.575597382E1,-3.981115723E1,4.821439054E1
1.154071221E1,-8.582405090E0,-2.553710938E1,-3.980352783E1,4.806373332E1
1.155077521E1,-8.521583557E0,-2.584425735E1,-4.008944702E1,4.845314012E1
1.156083921E1,-8.529151917E0,-2.574902725E1,-3.954669189E1,4.795518404E1
1.157090221E1,-8.471435547E0,-2.559711075E1,-3.996124268E1,4.820662003E1
1.158096521E1,-8.691848755E0,-2.569223404E1,-3.964468384E1,4.803477991E1
1.159102821E1,-8.882583618E0,-2.552922821E1,-3.969076538E1,4.802081467E1
1.160109121E1,-8.671142578E0,-2.578269577E1,-3.976287842E1,4.817699259E1
1.161115521E1,-8.694000244E0,-2.564044571E1,-3.958349609E1,4.795697300E1
1.162121821E1,-8.620231628E0,-2.578322983E1,-3.968997192E1,4.810797444E1
1.163128121E1,-8.433708191E0,-2.567109680E1,-3.958755493E1,4.793023211E1
1.164134421E1,-8.264175415E0,-2.537910080E1,-3.977615356E1,4.790133344E1
1.165140721E1,-8.266586304E0,-2.580365372E1,-3.965405273E1,4.802716828E1
1.166147121E1,-8.475738525E0,-2.583878326E1,-3.972265625E1,4.813907232E1
1.167153421E1,-8.562858582E0,-2.591341400E1,-3.976672363E1,4.823090172E1
1.168159721E1,-8.650314331E0,-2.589822006E1,-3.971493530E1,4.819566191E1
1.169166021E1,-8.720550537E0,-2.572132492E1,-3.964831543E1,4.805854215E1
1.170172321E1,-8.543571472E0,-2.577258301E1,-3.922116089E1,4.770239103E1
1.171178721E1,-8.598548889E0,-2.587182617E1,-3.950186157E1,4.799670301E1
1.172185021E1,-8.582527161E0,-2.592795181E1,-3.974679565E1,4.822578379E1
1.173191321E1,-8.435035706E0,-2.590320969E1,-3.991012573E1,4.832126070E1
1.174197621E1,-8.511367798E0,-2.618558121E1,-3.986639404E1,4.845056676E1
1.175203921E1,-8.740119934E0,-2.615618896E1,-3.982351685E1,4.844015289E1
1.176210321E1,-8.969535828E0,-2.570138931E1,-3.979617310E1,4.821565491E1
1.177216621E1,-8.711761475E0,-2.559403229E1,-3.979663086E1,4.811154856E1
1.178222921E1,-8.306732178E0,-2.561341858E1,-3.943637085E1,4.775223928E1
1.179229221E1,-8.355133057E0,-2.578608322E1,-3.920397949E1,4.766216890E1
1.180235521E1,-8.459686279E0,-2.598688126E1,-3.929440308E1,4.786370653E1
1.181241921E1,-8.408699036E0,-2.591067886E1,-3.908917236E1,4.764486221E1
1.182248221E1,-8.381668091E0,-2.577153397E1,-3.936950684E1,4.779521306E1
1.183254521E1,-8.495796204E0,-2.589947128E1,-4.006115723E1,4.845469517E1
1.184260821E1,-8.533081055E0,-2.560962677E1,-3.986221313E1,4.814210726E1
1.185267121E1,-8.763748169E0,-2.573992920E1,-3.968911743E1,4.811001226E1
1.186273521E1,-8.800415039E0,-2.553580475E1,-3.969177246E1,4.801001385E1
1.187279821E1,-8.549819946E0,-2.602772141E1,-3.977481079E1,4.829676258E1
1.188286121E1,-8.559074402E0,-2.550615311E1,-3.952407837E1,4.781186434E1
1.189292421E1,-8.615600586E0,-2.547683716E1,-3.958441162E1,4.785627909E1
1.190298721E1,-8.418083191E0,-2.569687653E1,-3.958883667E1,4.794235681E1
1.191305121E1,-8.548439026E0,-2.553074646E1,-3.988589478E1,4.812254593E1
1.192311421E1,-8.686378479E0,-2.555139542E1,-4.013745117E1,4.836674442E1
1.193317721E1,-8.729598999E0,-2.538128281E1,-4.010220337E1,4.825559170E1
1.194324021E1,-8.401039124E0,-2.557112122E1,-4.005410767E1,4.825755111E1
1.195330321E1,-8.524230957E0,-2.557178116E1,-4.004794312E1,4.827438506E1
1.196336721E1,-8.298934937E0,-2.550442123E1,-4.018801880E1,4.831588433E1
1.197343021E1,-8.460380554E0,-2.556242752E1,-3.986120605E1,4.810334176E1
1.198349321E1,-8.536056519E0,-2.563398361E1,-4.006457520E1,4.832324040E1
1.199355621E1,-8.552345276E0,-2.551439667E1,-4.001803589E1,4.822416659E1
1.200361921E1,-8.412185669E0,-2.575187302E1,-4.000241089E1,4.831269718E1
1.201368321E1,-8.400192261E0,-2.543337250E1,-3.963992310E1,4.784081071E1
1.202374621E1,-8.347908020E0,-2.562766647E1,-3.979403687E1,4.806277382E1
1.203380921E1,-8.209403992E0,-2.551814270E1,-3.962042236E1,4.783667828E1
1.204387221E1,-8.362274170E0,-2.550173187E1,-3.956161499E1,4.780572495E1
1.205393521E1,-8.322212219E0,-2.547617722E1,-3.952062988E1,4.775117808E1
1.206400246E1,-8.369178772E0,-2.570556259E1,-3.980294800E1,4.811542134E1
1.207406546E1,-8.356109619E0,-2.573015213E1,-3.983169556E1,4.815007028E1
1.208412846E1,-8.434509277E0,-2.578216934E1,-3.994180298E1,4.828259343E1
1.209419146E1,-8.385833740E0,-2.573675156E1,-3.990881348E1,4.822256714E1
1.210425446E1,-8.491950989E0,-2.559273529E1,-3.995272827E1,4.820084883E1
1.211431846E1,-8.322135925E0,-2.551898575E1,-3.997827148E1,4.815328411E1
1.212438146E1,-8.324020386E0,-2.573043060E1,-3.977325439E1,4.809632148E1
1.213444446E1,-8.233528137E0,-2.586423874E1,-3.979568481E1,4.817101163E1
1.214450746E1,-8.216011047E0,-2.583683777E1,-3.991827393E1,4.825467456E1
1.215457046E1,-8.558166504E0,-2.569102859E1,-3.994775391E1,4.826069007E1
1.216463446E1,-8.552131653E0,-2.549731445E1,-4.020693970E1,4.837199603E1
1.217469746E1,-8.528343201E0,-2.556061172E1,-4.025576782E1,4.844176248E1
1.218476046E1,-8.529945374E0,-2.544577789E1,-4.011697388E1,4.826612864E1
1.219482346E1,-8.449028015E0,-2.550807571E1,-4.027700806E1,4.841782088E1
1.220488646E1,-8.340438843E0,-2.546537399E1,-3.994104004E1,4.809713996E1
1.221495046E1,-8.443038940E0,-2.513401794E1,-3.994845581E1,4.794666710E1
1.222501346E1,-8.473548889E0,-2.533254242E1,-4.010458374E1,4.818626748E1
1.223507646E1,-8.211776733E0,-2.542015457E1,-4.026010132E1,4.831659439E1
1.224513946E1,-8.211090088E0,-2.547584915E1,-4.055078125E1,4.858813384E1
1.225520246E1,-8.016319275E0,-2.534453201E1,-4.037246704E1,4.833779859E1
1.226526646E1,-8.175521851E0,-2.542564011E1,-4.050427246E1,4.851699104E1
1.227532946E1,-8.277191162E0,-2.533648682E1,-4.046456909E1,4.845441992E1
1.228539246E1,-8.275138855E0,-2.541083145E1,-4.023120117E1,4.829842467E1
1.229545546E1,-8.101417542E0,-2.520915985E1,-4.036105347E1,4.827162048E1
1.230551846E1,-8.106124878E0,-2.507809067E1,-4.017269897E1,4.804649451E1
1.231558246E1,-8.189941406E0,-2.524089050E1,-4.026272583E1,4.822099942E1
1.232564546E1,-7.933151245E0,-2.534421539E1,-4.037237549E1,4.832383310E1
1.233570846E1,-7.911590576E0,-2.543815994E1,-4.065316772E1,4.860425180E1
1.234577146E1,-8.032546997E0,-2.539093018E1,-4.050506592E1,4.847557644E1
1.235583446E1,-8.124107361E0,-2.552523422E1,-4.033508301E1,4.841959958E1
1.236589846E1,-8.089500427E0,-2.525248337E1,-4.042004395E1,4.834157513E1
1.237596146E1,-8.050559998E0,-2.535155487E1,-4.067898560E1,4.860342292E1
1.238602446E1,-7.887634277E0,-2.519020462E1,-4.003125000E1,4.795062210E1
1.239608746E1,-7.824607849E0,-2.529035187E1,-4.016586304E1,4.810533171E1
1.240615046E1,-8.063125610E0,-2.538183975E1,-4.019363403E1,4.821597246E1
1.241621446E1,-7.826271057E0,-2.530430603E1,-4.025686646E1,4.818893773E1
1.242627746E1,-7.722167969E0,-2.520390701E1,-4.032226562E1,4.817420380E1
1.243634046E1,-7.834342957E0,-2.537268066E1,-4.058334351E1,4.849904766E1
1.244640346E1,-7.911293030E0,-2.544753647E1,-4.050289917E1,4.848350762E1
1.245646646E1,-7.690208435E0,-2.529693604E1,-4.032437134E1,4.821959355E1
1.246653046E1,-7.678916931E0,-2.520322800E1,-4.000155640E1,4.789877849E1
1.247659346E1,-7.747711182E0,-2.522776413E1,-4.003152466E1,4.794778491E1
1.248665646E1,-7.590408325E0,-2.527873993E1,-3.995556641E1,4.788607603E1
1.249671946E1,-7.494415283E0,-2.539477539E1,-4.019128418E1,4.812899544E1
1.250678246E1,-7.281738281E0,-2.541844559E1,-3.990237427E1,4.786774029E1
1.251684646E1,-7.454704285E0,-2.542272568E1,-4.025527954E1,4.819102746E1
1.252690946E1,-7.393722534E0,-2.526021576E1,-4.012576294E1,4.798773265E1
1.253697246E1,-7.455123901E0,-2.545052338E1,-3.997921753E1,4.797547130E1
1.254703546E1,-7.513046265E0,-2.517088699E1,-3.978503418E1,4.767460918E1
1.255709846E1,-7.589828491E0,-2.548584747E1,-4.020077515E1,4.819996100E1
1.256716246E1,-7.483139038E0,-2.560061646E1,-3.980108643E1,4.791153737E1
1.257722546E1,-7.340263367E0,-2.548768616E1,-3.976284790E1,4.779733973E1
1.258728846E1,-7.261619568E0,-2.572110748E1,-4.015301514E1,4.823454274E1
1.259735146E1,-7.251548767E0,-2.564754486E1,-4.000158691E1,4.806774878E1
1.260741446E1,-7.525871277E0,-2.568464661E1,-3.992068481E1,4.806246858E1
1.261747846E1,-7.424507141E0,-2.550252914E1,-3.978747559E1,4.783874489E1
1.262754146E1,-7.433547974E0,-2.585007095E1,-3.969119263E1,4.794658044E1
1.263760446E1,-7.455574036E0,-2.580892181E1,-3.967288208E1,4.791266640E1
1.264766746E1,-7.347808838E0,-2.582042694E1,-3.965063477E1,4.788379245E1
1.265773046E1,-7.319931030E0,-2.580998993E1,-3.969854736E1,4.791358506E1
1.266779446E1,-6.989341736E0,-2.580735016E1,-3.979501343E1,4.794281295E1
1.267785746E1,-7.027008057E0,-2.588087082E1,-4.005520630E1,4.820391964E1
1.268792046E1,-7.075859070E0,-2.583917999E1,-4.042044067E1,4.849271109E1
1.269798346E1,-7.218559265E0,-2.583784866E1,-3.983499146E1,4.802633200E1
1.270804646E1,-7.305343628E0,-2.615848541E1,-4.009237671E1,4.842554155E1
1.271811046E1,-7.116127014E0,-2.572988129E1,-4.010006714E1,4.817345160E1
1.272817346E1,-7.105834961E0,-2.561922455E1,-3.998171997E1,4.801432587E1
1.273823646E1,-7.086273193E0,-2.552122116E1,-3.994039917E1,4.792476899E1
1.274829946E1,-6.990615845E0,-2.572253036E1,-3.962680054E1,4.775772816E1
1.275836246E1,-7.037055969E0,-2.579301071E1,-4.035571289E1,4.840850257E1
1.276842646E1,-7.024093628E0,-2.578269196E1,-3.991336060E1,4.803292048E1
1.277848946E1,-7.213973999E0,-2.581692505E1,-3.978720093E1,4.797474750E1
1.278855246E1,-7.250534058E0,-2.564380264E1,-4.002197266E1,4.808256600E1
