"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.497990792E0,-9.875587463E0,-1.418857193E1,-3.976959229E1,4.336430873E1
6.508053792E0,-1.012171936E1,-1.393455887E1,-3.945474243E1,4.304994581E1
6.518116792E0,-9.902671814E0,-1.423161697E1,-3.931835938E1,4.297133015E1
6.528179792E0,-9.812118530E0,-1.423069000E1,-3.923684692E1,4.287563836E1
6.538242792E0,-1.004669189E1,-1.413764191E1,-3.923928833E1,4.290140657E1
6.548305792E0,-1.005780792E1,-1.384383774E1,-3.908264160E1,4.266455459E1
6.558368792E0,-1.000032806E1,-1.406629181E1,-3.946191406E1,4.307098546E1
6.568430792E0,-1.008849335E1,-1.411569595E1,-3.956475830E1,4.320185956E1
6.578495500E0,-1.013491058E1,-1.425453949E1,-3.917068481E1,4.289814515E1
6.588558500E0,-1.023036194E1,-1.384076691E1,-3.912396240E1,4.274238608E1
6.598621500E0,-1.023010254E1,-1.391387177E1,-3.947482300E1,4.308726582E1
6.608684500E0,-1.028392792E1,-1.385371399E1,-3.918988037E1,4.281975348E1
6.618747500E0,-1.015000153E1,-1.375782394E1,-3.910708618E1,4.268096110E1
6.628809500E0,-1.015027618E1,-1.400790787E1,-3.920938110E1,4.285586490E1
6.638872500E0,-1.001656342E1,-1.383470535E1,-3.909759521E1,4.266558996E1
6.648935500E0,-1.011388397E1,-1.379214478E1,-3.891668701E1,4.250908649E1
6.658998500E0,-1.019890594E1,-1.397870636E1,-3.919692993E1,4.284648445E1
6.669061500E0,-1.015166473E1,-1.405486679E1,-3.945605469E1,4.309728331E1
6.679124500E0,-1.015991974E1,-1.411769485E1,-3.894058228E1,4.264858995E1
6.689187500E0,-9.998291016E0,-1.409122467E1,-3.898748779E1,4.264449132E1
6.699249500E0,-1.033914185E1,-1.414996338E1,-3.909722900E1,4.284521716E1
6.709312500E0,-1.006863403E1,-1.383446503E1,-3.890838623E1,4.250449780E1
6.719375500E0,-9.990966797E0,-1.392336655E1,-3.923782349E1,4.281689323E1
6.729438500E0,-1.010450745E1,-1.405974960E1,-3.896301270E1,4.263676803E1
6.739501500E0,-1.009323120E1,-1.409155655E1,-3.906866455E1,4.274114916E1
6.749564500E0,-9.913215637E0,-1.409329605E1,-3.877328491E1,4.242947632E1
6.759627500E0,-1.018643951E1,-1.401570892E1,-3.873675537E1,4.243512535E1
6.769689500E0,-1.017478943E1,-1.388676834E1,-3.872076416E1,4.237530238E1
6.779752500E0,-1.015441895E1,-1.401097488E1,-3.865454102E1,4.235083450E1
6.789815500E0,-9.949096680E0,-1.399284744E1,-3.902371216E1,4.263372392E1
6.799878500E0,-1.005805206E1,-1.391850281E1,-3.933856201E1,4.292332225E1
6.809941500E0,-1.023901367E1,-1.394413757E1,-3.898855591E1,4.265423620E1
6.820004500E0,-9.960372925E0,-1.412247849E1,-3.912155151E1,4.276855410E1
6.830067500E0,-1.021666718E1,-1.399839401E1,-3.888955688E1,4.257620178E1
6.840129500E0,-1.026247406E1,-1.379755783E1,-3.899996948E1,4.262263009E1
6.850192500E0,-1.019705963E1,-1.358896255E1,-3.907687378E1,4.261035077E1
6.860255500E0,-1.028690338E1,-1.371977234E1,-3.905151367E1,4.265059500E1
6.870318500E0,-1.005446625E1,-1.393122101E1,-3.922128296E1,4.281915748E1
6.880381500E0,-1.001330566E1,-1.396653366E1,-3.911514282E1,4.272381948E1
6.890444500E0,-1.001483154E1,-1.410332870E1,-3.895706177E1,4.262456326E1
6.900506500E0,-1.001700592E1,-1.428292847E1,-3.890634155E1,4.263854906E1
6.910569500E0,-9.992866516E0,-1.414524078E1,-3.921578979E1,4.286984240E1
6.920632500E0,-9.949851990E0,-1.378335571E1,-3.928002930E1,4.280071437E1
6.930695500E0,-9.904945374E0,-1.396296310E1,-3.903573608E1,4.262465218E1
6.940758500E0,-9.889152527E0,-1.417739487E1,-3.943099976E1,4.305342733E1
6.950821500E0,-1.002016449E1,-1.396179962E1,-3.937573242E1,4.296258662E1
6.960884500E0,-9.952087402E0,-1.394189072E1,-3.931469727E1,4.288433026E1
6.970946500E0,-9.831321716E0,-1.401933670E1,-3.881216431E1,4.242146610E1
6.981009500E0,-9.841445923E0,-1.379645538E1,-3.911334229E1,4.262686692E1
6.991072500E0,-1.006879425E1,-1.378284454E1,-3.906134033E1,4.262787503E1
7.001135500E0,-9.980438232E0,-1.368406677E1,-3.923196411E1,4.273183636E1
7.011198500E0,-9.986572266E0,-1.362321472E1,-3.952444458E1,4.298261654E1
7.021261500E0,-1.015202332E1,-1.378793335E1,-3.965576172E1,4.319432973E1
7.031324500E0,-1.012558746E1,-1.376050568E1,-3.936166382E1,4.290943505E1
7.041386500E0,-1.012837982E1,-1.384497452E1,-3.936465454E1,4.293999795E1
7.051449500E0,-1.018595886E1,-1.367849731E1,-3.945166016E1,4.298009465E1
7.061512500E0,-1.031803131E1,-1.369261551E1,-3.928024292E1,4.285891942E1
7.071575500E0,-1.017904663E1,-1.376886749E1,-3.960162354E1,4.314491035E1
7.081638500E0,-1.012388611E1,-1.381199646E1,-3.923428345E1,4.280879949E1
7.091701500E0,-1.030202484E1,-1.367351151E1,-3.978469849E1,4.331187904E1
7.101764500E0,-1.034106445E1,-1.364255524E1,-3.940472412E1,4.296264902E1
7.111826500E0,-1.000614166E1,-1.377051163E1,-3.926116943E1,4.279239753E1
7.121889500E0,-9.875022888E0,-1.386021042E1,-3.934259033E1,4.286561470E1
7.131952500E0,-9.889907837E0,-1.375777054E1,-3.929830933E1,4.279536941E1
7.142015500E0,-9.908905029E0,-1.371193695E1,-3.927062988E1,4.275963032E1
7.152078500E0,-9.897933960E0,-1.388705063E1,-3.929577637E1,4.283663516E1
7.162141500E0,-9.907760620E0,-1.372583008E1,-3.925869751E1,4.275286496E1
7.172203500E0,-9.797782898E0,-1.398922729E1,-3.926785278E1,4.282124814E1
7.182266500E0,-9.891418457E0,-1.374885178E1,-3.945449829E1,4.293633100E1
7.192329500E0,-9.756225586E0,-1.394149399E1,-3.963848877E1,4.313651567E1
7.202392500E0,-1.018915558E1,-1.377326584E1,-3.938504028E1,4.295000747E1
7.212455500E0,-1.003923035E1,-1.367304230E1,-3.943832397E1,4.293156915E1
7.222518500E0,-1.001872253E1,-1.362379837E1,-3.950839233E1,4.297552499E1
7.232581500E0,-1.007736206E1,-1.364960480E1,-3.928259277E1,4.279003426E1
7.242643500E0,-9.992378235E0,-1.365465927E1,-3.934338379E1,4.282755177E1
7.252706500E0,-9.934051514E0,-1.368154144E1,-3.925997925E1,4.274594631E1
7.262769500E0,-1.002078247E1,-1.391837311E1,-3.947460938E1,4.303930734E1
7.272832500E0,-1.001255035E1,-1.370485687E1,-3.926620483E1,4.277743691E1
7.282895500E0,-9.902412415E0,-1.363718796E1,-3.889889526E1,4.239286166E1
7.292958500E0,-1.010232544E1,-1.368858719E1,-3.934402466E1,4.286474863E1
7.303021500E0,-9.931312561E0,-1.361595535E1,-3.953082275E1,4.297337730E1
7.313083500E0,-9.873596191E0,-1.360205078E1,-3.929174805E1,4.273575964E1
7.323146500E0,-9.861488342E0,-1.375628662E1,-3.947326660E1,4.294907624E1
7.333209500E0,-1.004597473E1,-1.383508301E1,-3.932556152E1,4.288159185E1
7.343272500E0,-1.002845764E1,-1.396508789E1,-3.940243530E1,4.299006339E1
7.353335500E0,-1.008263397E1,-1.372666550E1,-3.929806519E1,4.283011535E1
7.363398500E0,-9.985115051E0,-1.380570602E1,-3.928887939E1,4.282424647E1
7.373460500E0,-9.871711731E0,-1.381962204E1,-3.907925415E1,4.261010151E1
7.383523500E0,-9.787628174E0,-1.361402893E1,-3.914126587E1,4.258142955E1
7.393586500E0,-9.990242004E0,-1.370679855E1,-3.915002441E1,4.266621232E1
7.403649500E0,-9.907211304E0,-1.364250183E1,-3.927572632E1,4.274170528E1
7.413712500E0,-9.851287842E0,-1.386089325E1,-3.910339355E1,4.264091487E1
7.423775500E0,-9.830711365E0,-1.384163666E1,-3.905450439E1,4.258506904E1
7.433838500E0,-1.011778259E1,-1.382219696E1,-3.912670898E1,4.271208271E1
7.443900500E0,-9.816772461E0,-1.406359482E1,-3.907925415E1,4.267718156E1
7.453963500E0,-9.871154785E0,-1.421354675E1,-3.931143188E1,4.295175532E1
7.464026500E0,-1.006757355E1,-1.396699142E1,-3.932058716E1,4.292483501E1
7.474089500E0,-9.998031616E0,-1.372687149E1,-3.939318848E1,4.289767984E1
7.484152500E0,-9.780670166E0,-1.361429596E1,-3.917108154E1,4.260732557E1
7.494215500E0,-9.828285217E0,-1.366495895E1,-3.906567383E1,4.253766760E1
7.504278500E0,-9.958183289E0,-1.376349640E1,-3.910235596E1,4.263324394E1
7.514340500E0,-1.007005310E1,-1.367291641E1,-3.918545532E1,4.270660981E1
7.524403500E0,-9.938758850E0,-1.386923218E1,-3.910781860E1,4.266797399E1
7.534466500E0,-1.006855774E1,-1.356593704E1,-3.919686890E1,4.268260810E1
7.544529500E0,-9.947784424E0,-1.380962753E1,-3.935476685E1,4.287728887E1
7.554592500E0,-1.018174744E1,-1.405716705E1,-3.935665894E1,4.301416661E1
7.564655500E0,-9.896224976E0,-1.376946640E1,-3.924639893E1,4.275293326E1
7.574717500E0,-9.849754333E0,-1.384947968E1,-3.942828369E1,4.293501255E1
7.584778667E0,-9.867683411E0,-1.393691635E1,-3.926821899E1,4.282057725E1
7.594841667E0,-9.799156189E0,-1.387823105E1,-3.913018799E1,4.265911826E1
7.604904667E0,-9.819625854E0,-1.390248489E1,-3.951681519E1,4.302653624E1
7.614967667E0,-9.465240479E0,-1.391113281E1,-3.943545532E1,4.287499889E1
7.625030667E0,-9.793296814E0,-1.381612396E1,-3.952194214E1,4.299741683E1
7.635093667E0,-9.791847229E0,-1.383345795E1,-3.965002441E1,4.312040430E1
7.645155667E0,-9.629661560E0,-1.378695679E1,-3.944900513E1,4.288396629E1
7.655218667E0,-9.868003845E0,-1.408088684E1,-3.960232544E1,4.317398585E1
7.665281667E0,-9.825035095E0,-1.372125244E1,-3.935424805E1,4.282009952E1
7.675344667E0,-9.860679626E0,-1.370750427E1,-3.955801392E1,4.301122111E1
7.685407667E0,-9.696357727E0,-1.373440552E1,-3.956384277E1,4.298779947E1
7.695470667E0,-9.884727478E0,-1.374314499E1,-3.928543091E1,4.277764548E1
7.705532667E0,-9.846824646E0,-1.362788010E1,-3.942742920E1,4.286258561E1
7.715595667E0,-9.728828430E0,-1.359973526E1,-3.965982056E1,4.304072802E1
7.725658667E0,-9.571456909E0,-1.370689011E1,-3.972610474E1,4.310052229E1
7.735721667E0,-9.530693054E0,-1.364850998E1,-3.975274658E1,4.309752656E1
7.745784667E0,-9.651863098E0,-1.376235962E1,-3.937460327E1,4.281261948E1
7.755847667E0,-9.815574646E0,-1.381976318E1,-3.932467651E1,4.282244205E1
7.765910667E0,-9.875244141E0,-1.381621933E1,-3.926333618E1,4.277870886E1
7.775972667E0,-9.915328979E0,-1.393953323E1,-3.908074951E1,4.266062960E1
7.786035667E0,-9.825248718E0,-1.370183945E1,-3.907748413E1,4.255967202E1
7.796098667E0,-9.756538391E0,-1.385367966E1,-3.936233521E1,4.285449701E1
7.806161667E0,-9.719787598E0,-1.377925110E1,-3.930648804E1,4.277080819E1
7.816224667E0,-9.518180847E0,-1.350064850E1,-3.931478882E1,4.264406050E1
7.826287667E0,-9.543708801E0,-1.364377975E1,-3.918548584E1,4.257625399E1
7.836349667E0,-9.792892456E0,-1.359317017E1,-3.944418335E1,4.285462190E1
7.846412667E0,-9.671134949E0,-1.384820557E1,-3.937197876E1,4.284222637E1
7.856475667E0,-9.596969604E0,-1.382489395E1,-3.984646606E1,4.325471507E1
7.866538667E0,-9.737457275E0,-1.378658295E1,-3.907284546E1,4.256260325E1
7.876601667E0,-9.747817993E0,-1.377190018E1,-3.951931763E1,4.297047423E1
7.886664667E0,-9.813827515E0,-1.369680023E1,-3.947921753E1,4.292461023E1
7.896727667E0,-9.959312439E0,-1.362223434E1,-3.961560059E1,4.305983027E1
7.906789667E0,-9.875198364E0,-1.387686920E1,-3.981506348E1,4.330503806E1
7.916852667E0,-9.918701172E0,-1.370372009E1,-3.954882812E1,4.301490885E1
7.926915667E0,-9.968750000E0,-1.370979309E1,-3.972973633E1,4.319474912E1
7.936978667E0,-1.022238159E1,-1.343509674E1,-3.945959473E1,4.291920929E1
7.947041667E0,-1.024123383E1,-1.344148254E1,-3.956219482E1,4.302003699E1
7.957104667E0,-9.989524841E0,-1.359703064E1,-3.946572876E1,4.292101578E1
7.967167667E0,-9.785018921E0,-1.361571503E1,-3.952749634E1,4.293666566E1
7.977229667E0,-1.010825348E1,-1.365653992E1,-3.934423828E1,4.285611925E1
7.987292667E0,-1.011138153E1,-1.391310501E1,-3.962088013E1,4.319292384E1
7.997355667E0,-1.016011810E1,-1.372151947E1,-3.961666870E1,4.313917634E1
8.007418667E0,-1.020160675E1,-1.371277618E1,-3.971942139E1,4.324055326E1
8.017481667E0,-1.008203125E1,-1.371168518E1,-3.919085693E1,4.272681748E1
8.027544667E0,-9.998313904E0,-1.381137466E1,-3.929434204E1,4.283416472E1
8.037606667E0,-9.702178955E0,-1.354637909E1,-3.903872681E1,4.244595215E1
8.047669667E0,-9.849624634E0,-1.363563919E1,-3.915948486E1,4.261937372E1
8.057732667E0,-9.865074158E0,-1.353065109E1,-3.933605957E1,4.275188639E1
8.067795667E0,-9.841461182E0,-1.357997894E1,-3.928497314E1,4.271509454E1
8.077858667E0,-9.589965820E0,-1.362700653E1,-3.935879517E1,4.274081782E1
8.087921667E0,-9.836845398E0,-1.374595642E1,-3.928552246E1,4.276759428E1
8.097983667E0,-9.725357056E0,-1.375022888E1,-3.953186035E1,4.296998193E1
8.108046667E0,-9.798484802E0,-1.355157471E1,-3.936956787E1,4.277403834E1
8.118109667E0,-9.905082703E0,-1.357449341E1,-3.930700684E1,4.274831366E1
8.128172667E0,-1.008759308E1,-1.395357895E1,-3.917404175E1,4.279097389E1
8.138235667E0,-9.976295471E0,-1.377169418E1,-3.901705933E1,4.256191902E1
8.148298667E0,-9.831970215E0,-1.364743423E1,-3.921282959E1,4.266809234E1
8.158361667E0,-9.933120728E0,-1.359189606E1,-3.923687744E1,4.269589064E1
8.168423667E0,-1.000419617E1,-1.373477554E1,-3.942962646E1,4.293510735E1
8.178486667E0,-9.983543396E0,-1.355062485E1,-3.916772461E1,4.263098901E1
8.188549667E0,-9.874725342E0,-1.370040131E1,-3.924026489E1,4.272013091E1
8.198612667E0,-9.665901184E0,-1.367332840E1,-3.912316895E1,4.255598552E1
8.208675667E0,-9.754776001E0,-1.371361160E1,-3.917712402E1,4.263878334E1
8.218738667E0,-9.714210510E0,-1.362382889E1,-3.882043457E1,4.227293152E1
8.228801667E0,-9.704460144E0,-1.358610535E1,-3.898492432E1,4.240970560E1
8.238863667E0,-9.973960876E0,-1.362121582E1,-3.881466675E1,4.232724620E1
8.248926667E0,-9.771766663E0,-1.368190384E1,-3.893753052E1,4.241241798E1
8.258989667E0,-9.716789246E0,-1.368788910E1,-3.912411499E1,4.257312151E1
8.269052667E0,-9.621582031E0,-1.369760513E1,-3.860946655E1,4.208194547E1
8.279115667E0,-9.803703308E0,-1.368930054E1,-3.873699951E1,4.223818982E1
8.289178667E0,-9.836456299E0,-1.372947693E1,-3.889376831E1,4.240258981E1
8.299240667E0,-9.612571716E0,-1.370128632E1,-3.930297852E1,4.271827363E1
8.309303667E0,-9.635055542E0,-1.377018738E1,-3.926358032E1,4.270926241E1
8.319366667E0,-9.727096558E0,-1.369163132E1,-3.912460327E1,4.257712715E1
8.329429667E0,-9.766746521E0,-1.391654205E1,-3.923132324E1,4.275694334E1
8.339492667E0,-9.718681335E0,-1.375167847E1,-3.907849121E1,4.255220209E1
8.349555667E0,-9.981979370E0,-1.374011230E1,-3.925195312E1,4.276852140E1
8.359617667E0,-9.780044556E0,-1.379766846E1,-3.926666260E1,4.275389711E1
8.369680667E0,-9.953727722E0,-1.383877182E1,-3.938043213E1,4.291161539E1
8.379743667E0,-9.826782227E0,-1.390967941E1,-3.929760742E1,4.282927479E1
8.389806667E0,-9.774497986E0,-1.368236160E1,-3.931704712E1,4.276187583E1
8.399869667E0,-9.625686646E0,-1.352001190E1,-3.947268677E1,4.281982678E1
8.409932667E0,-9.569610596E0,-1.390784454E1,-3.950790405E1,4.296370642E1
8.419995667E0,-9.742431641E0,-1.376162338E1,-3.927749634E1,4.274364246E1
8.430057667E0,-9.460243225E0,-1.397605515E1,-3.909570312E1,4.258286418E1
8.440120667E0,-9.512565613E0,-1.396330261E1,-3.911553955E1,4.260854561E1
8.450183667E0,-9.442642212E0,-1.379944992E1,-3.893807983E1,4.237643651E1
8.460246667E0,-9.411590576E0,-1.380521774E1,-3.931140137E1,4.271473225E1
8.470309667E0,-9.365036011E0,-1.387435532E1,-3.951849365E1,4.291751362E1
8.480372667E0,-9.416404724E0,-1.402308273E1,-3.923620605E1,4.271762391E1
8.490434667E0,-9.562522888E0,-1.394702911E1,-3.966168213E1,4.311624397E1
8.500497667E0,-9.627220154E0,-1.416344833E1,-3.914212036E1,4.272460910E1
8.510560667E0,-9.494255066E0,-1.383437347E1,-3.928945923E1,4.272227025E1
8.520623667E0,-9.543052673E0,-1.394845581E1,-3.930599976E1,4.278540511E1
8.530686667E0,-9.507492065E0,-1.380394363E1,-3.934301758E1,4.276463840E1
8.540749667E0,-9.404281616E0,-1.376564026E1,-3.925192261E1,4.264559523E1
8.550812667E0,-9.447113037E0,-1.367755508E1,-3.915374756E1,4.253633042E1
8.560874667E0,-9.243309021E0,-1.340443039E1,-3.928012085E1,4.252111722E1
8.570937667E0,-9.435935974E0,-1.354273224E1,-3.909481812E1,4.243639108E1
8.581001250E0,-9.507614136E0,-1.336222458E1,-3.896221924E1,4.227290267E1
8.591064250E0,-9.379173279E0,-1.355962753E1,-3.910696411E1,4.244039387E1
8.601127250E0,-9.402847290E0,-1.357475281E1,-3.905224609E1,4.240006340E1
8.611190250E0,-9.323020935E0,-1.370820618E1,-3.914862061E1,4.251409333E1
8.621252250E0,-9.330390930E0,-1.382732773E1,-3.923284912E1,4.263176793E1
8.631315250E0,-9.363349915E0,-1.383814240E1,-3.902261353E1,4.244915633E1
8.641378250E0,-9.422042847E0,-1.380287170E1,-3.925253296E1,4.266210851E1
8.651441250E0,-9.592430115E0,-1.377997589E1,-3.917034912E1,4.261711747E1
8.661504250E0,-9.558464050E0,-1.379720306E1,-3.907293701E1,4.252553885E1
8.671567250E0,-9.517906189E0,-1.364987183E1,-3.928677368E1,4.266567854E1
8.681629250E0,-9.745491028E0,-1.372860336E1,-3.945001221E1,4.289233741E1
8.691692250E0,-9.438331604E0,-1.361812973E1,-3.952621460E1,4.285857209E1
8.701755250E0,-9.560104370E0,-1.340778732E1,-3.952706909E1,4.282001340E1
8.711818250E0,-9.647781372E0,-1.354637527E1,-3.947341919E1,4.283380430E1
8.721881250E0,-9.566383362E0,-1.348485565E1,-3.937857056E1,4.270865067E1
8.731944250E0,-9.550384521E0,-1.352616119E1,-3.942098999E1,4.275723720E1
8.742007250E0,-9.245071411E0,-1.374134827E1,-3.967871094E1,4.299646613E1
8.752069250E0,-9.519737244E0,-1.355630493E1,-3.929119873E1,4.264032245E1
8.762132250E0,-9.341659546E0,-1.370831680E1,-3.910784912E1,4.248068285E1
8.772195250E0,-9.485572815E0,-1.383637619E1,-3.919827271E1,4.263714321E1
8.782258250E0,-9.666564941E0,-1.403797913E1,-3.927191162E1,4.281110111E1
8.792321250E0,-9.456878662E0,-1.405458832E1,-3.949359131E1,4.297333780E1
8.802384250E0,-9.409469604E0,-1.365491104E1,-3.916339111E1,4.252958873E1
8.812446250E0,-9.295051575E0,-1.332080841E1,-3.946926880E1,4.268096883E1
8.822509250E0,-9.489646912E0,-1.365518570E1,-3.950759888E1,4.286452921E1
8.832572250E0,-9.475494385E0,-1.346290207E1,-3.932733154E1,4.263418502E1
8.842635250E0,-9.537467957E0,-1.364299011E1,-3.943786621E1,4.280700603E1
8.852698250E0,-9.658500671E0,-1.366504669E1,-3.962417603E1,4.301273604E1
8.862761250E0,-9.693252563E0,-1.348496628E1,-3.933587646E1,4.269794653E1
8.872823250E0,-9.657493591E0,-1.377624512E1,-3.931881714E1,4.276706084E1
8.882886250E0,-9.599937439E0,-1.375638199E1,-3.964517212E1,4.304807216E1
8.892949250E0,-9.391326904E0,-1.384511948E1,-3.941586304E1,4.281932523E1
8.903012250E0,-9.369262695E0,-1.365993881E1,-3.938183594E1,4.272360019E1
8.913075250E0,-9.400032043E0,-1.361941528E1,-3.939285278E1,4.272757804E1
8.923138250E0,-9.177276611E0,-1.370201111E1,-3.902941895E1,4.237054469E1
8.933201250E0,-9.091903687E0,-1.376018906E1,-3.940295410E1,4.271531701E1
8.943263250E0,-9.202110291E0,-1.386782837E1,-3.950976562E1,4.287210139E1
8.953326250E0,-9.153137207E0,-1.373272705E1,-3.954678345E1,4.285225541E1
8.963389250E0,-9.144874573E0,-1.385506821E1,-3.957235718E1,4.291343727E1
8.973452250E0,-8.823974609E0,-1.397586060E1,-3.957815552E1,4.289076359E1
8.983515250E0,-8.570899963E0,-1.381477737E1,-3.952609253E1,4.273897976E1
8.993578250E0,-8.682609558E0,-1.388668442E1,-3.952783203E1,4.278641394E1
9.003640250E0,-8.504127502E0,-1.384708786E1,-3.946643066E1,4.268092286E1
9.013703250E0,-8.649635315E0,-1.398198318E1,-3.950210571E1,4.278701206E1
9.023766250E0,-8.544960022E0,-1.397352600E1,-3.968490601E1,4.293212708E1
9.033829250E0,-8.618560791E0,-1.375247192E1,-3.956948853E1,4.276861579E1
9.043892250E0,-8.629783630E0,-1.377171326E1,-3.963784790E1,4.284031090E1
9.053955250E0,-8.706939697E0,-1.385946274E1,-3.970358276E1,4.294496467E1
9.064018250E0,-8.932037354E0,-1.379199982E1,-3.951123047E1,4.279179692E1
9.074080250E0,-8.670883179E0,-1.396696091E1,-3.916793823E1,4.247808373E1
9.084143250E0,-8.496467590E0,-1.402170181E1,-3.938241577E1,4.265879458E1
9.094206250E0,-8.684196472E0,-1.395885086E1,-3.955935669E1,4.283932174E1
9.104269250E0,-8.661094666E0,-1.400923157E1,-3.912200928E1,4.244767061E1
9.114332250E0,-8.611396790E0,-1.405664444E1,-3.909487915E1,4.242823333E1
9.124395250E0,-8.830482483E0,-1.407397079E1,-3.945291138E1,4.280871746E1
9.134457250E0,-8.600456238E0,-1.380181122E1,-3.962246704E1,4.282986966E1
9.144520250E0,-8.683586121E0,-1.389986038E1,-3.932495117E1,4.260355116E1
9.154583250E0,-8.790283203E0,-1.392360687E1,-3.931863403E1,4.262734908E1
9.164646250E0,-8.829627991E0,-1.383097458E1,-3.947702026E1,4.275153000E1
9.174709250E0,-8.705696106E0,-1.400633621E1,-3.951071167E1,4.281428425E1
9.184772250E0,-8.533454895E0,-1.389495087E1,-3.949008179E1,4.272418603E1
9.194834250E0,-8.681800842E0,-1.360303497E1,-3.957278442E1,4.273665281E1
9.204897250E0,-8.736251831E0,-1.398177719E1,-3.986944580E1,4.314377009E1
9.214960250E0,-8.702110291E0,-1.385212708E1,-3.971740723E1,4.295440123E1
9.225023250E0,-8.808914185E0,-1.400967026E1,-3.956549072E1,4.288701302E1
9.235086250E0,-8.688980103E0,-1.386489868E1,-3.940872192E1,4.267061230E1
9.245149250E0,-8.831939697E0,-1.371791840E1,-3.979461670E1,4.300925438E1
9.255211250E0,-8.949844360E0,-1.395635605E1,-3.973226929E1,4.305267484E1
9.265274250E0,-9.135543823E0,-1.386486816E1,-3.967666626E1,4.301081929E1
9.275337250E0,-9.026458740E0,-1.374209976E1,-3.954385376E1,4.282567727E1
9.285400250E0,-8.673645020E0,-1.377644348E1,-3.963177490E1,4.284507083E1
9.295463250E0,-8.952934265E0,-1.397754288E1,-3.994885254E1,4.326011507E1
9.305526250E0,-8.894897461E0,-1.366747665E1,-3.973379517E1,4.294989636E1
9.315589250E0,-8.649963379E0,-1.350926971E1,-3.977365112E1,4.288665944E1
9.325651250E0,-8.584365845E0,-1.358829117E1,-3.993817139E1,4.305102238E1
9.335714250E0,-8.612113953E0,-1.355159378E1,-3.976379395E1,4.288325442E1
9.345777250E0,-8.552192688E0,-1.379845047E1,-3.996466064E1,4.313596337E1
9.355840250E0,-8.581375122E0,-1.379113770E1,-3.973257446E1,4.292450293E1
9.365903250E0,-8.793418884E0,-1.396139908E1,-3.968307495E1,4.297663688E1
9.375966250E0,-8.898002625E0,-1.377817535E1,-4.018585205E1,4.340409280E1
9.386028250E0,-8.906074524E0,-1.369123077E1,-4.005133057E1,4.325363619E1
9.396091250E0,-8.975868225E0,-1.386141205E1,-3.978158569E1,4.307295572E1
9.406154250E0,-8.873085022E0,-1.382767105E1,-3.948300171E1,4.276498040E1
9.416217250E0,-8.862258911E0,-1.363168716E1,-3.962170410E1,4.282805113E1
9.426280250E0,-8.960929871E0,-1.381018829E1,-3.946279907E1,4.275899994E1
9.436343250E0,-8.712593079E0,-1.428362656E1,-3.978707886E1,4.316182236E1
9.446406250E0,-8.782646179E0,-1.409488678E1,-3.992376709E1,4.324011894E1
9.456468250E0,-8.743148804E0,-1.424700165E1,-4.007431030E1,4.342084814E1
9.466531250E0,-8.681121826E0,-1.418696213E1,-4.001507568E1,4.333402881E1
9.476594250E0,-8.479850769E0,-1.413679123E1,-4.028576660E1,4.352814866E1
9.486657250E0,-8.539337158E0,-1.392571640E1,-4.001522827E1,4.322111000E1
9.496720250E0,-8.630157471E0,-1.373362350E1,-3.978445435E1,4.296387832E1
9.506783250E0,-8.571716309E0,-1.396513748E1,-3.955850220E1,4.281792243E1
9.516845250E0,-8.492195129E0,-1.410185242E1,-3.991543579E1,4.317663296E1
9.526908250E0,-8.466255188E0,-1.387148666E1,-4.030572510E1,4.345856757E1
9.536971250E0,-8.454788208E0,-1.380916595E1,-3.995053101E1,4.310709264E1
9.547034250E0,-8.366889954E0,-1.367903519E1,-4.011712646E1,4.320306340E1
9.557097250E0,-8.285072327E0,-1.350628281E1,-3.987396240E1,4.290681736E1
9.567160250E0,-8.326286316E0,-1.366585159E1,-3.998971558E1,4.307272798E1
9.577222250E0,-8.481124878E0,-1.363135910E1,-4.037252808E1,4.344749076E1
9.587281125E0,-8.382316589E0,-1.373786545E1,-4.001910400E1,4.313375550E1
9.597344125E0,-8.425765991E0,-1.366230392E1,-4.002474976E1,4.312345851E1
9.607407125E0,-8.403686523E0,-1.353616714E1,-3.978976440E1,4.286111431E1
9.617470125E0,-8.487236023E0,-1.378055573E1,-3.972061157E1,4.289130302E1
9.627533125E0,-8.361434937E0,-1.381537628E1,-3.982818604E1,4.297746641E1
9.637595125E0,-8.409637451E0,-1.376710510E1,-3.958715820E1,4.274807925E1
9.647658125E0,-8.591194153E0,-1.406363297E1,-3.971936035E1,4.300258104E1
9.657721125E0,-8.438308716E0,-1.376334763E1,-3.973434448E1,4.288884381E1
9.667784125E0,-8.553039551E0,-1.373330307E1,-3.934729004E1,4.254371084E1
9.677847125E0,-8.605895996E0,-1.377679062E1,-3.948892212E1,4.269937208E1
9.687910125E0,-8.850532532E0,-1.377552032E1,-3.970407104E1,4.294776064E1
9.697972125E0,-8.915718079E0,-1.371349716E1,-3.961984253E1,4.286352710E1
9.708035125E0,-8.883911133E0,-1.396212769E1,-3.955975342E1,4.288168580E1
9.718098125E0,-9.064605713E0,-1.393241882E1,-3.974758911E1,4.308306177E1
9.728161125E0,-8.962997437E0,-1.379555893E1,-3.944345093E1,4.273685284E1
9.738224125E0,-9.037223816E0,-1.378451920E1,-3.936846924E1,4.267974641E1
9.748287125E0,-9.358108521E0,-1.378221893E1,-3.952423096E1,4.289159109E1
