Callisto_Wave_Number,Callisto_Spectrum,Callisto_Noise,Titan_Wave_Number,Titan_Spectrum,Titan_Noise
1247.19225,15.6245,2.97337,1247.192005,0.604824,0.804342
1247.196396,23.1617,2.98744,1247.196151,0.0914722,0.810876
1247.200542,16.4855,3.00704,1247.200297,0.691478,0.816043
1247.204689,17.6411,3.03201,1247.204444,0.78384,0.820386
1247.208835,20.155,3.05615,1247.20859,-0.329687,0.825728
1247.212981,19.9849,3.07971,1247.212736,0.431163,0.830879
1247.217128,18.5175,3.08831,1247.216883,1.53113,0.835924
1247.221274,16.7637,3.10537,1247.221029,1.77028,0.842786
1247.22542,18.5577,3.12428,1247.225175,1.4818,0.848014
1247.229567,18.8801,3.14749,1247.229322,0.703282,0.854247
1247.233713,16.7186,3.1728,1247.233468,0.687712,0.860609
1247.237859,16.0519,3.20038,1247.237614,1.01688,0.867143
1247.242006,16.7644,3.22299,1247.241761,0.916161,0.874173
1247.246152,19.1763,3.2502,1247.245907,0.821554,0.882363
1247.250298,15.7364,3.28359,1247.250053,0.493957,0.889682
1247.254445,17.4178,3.29607,1247.2542,0.749675,0.897481
1247.258591,14.6673,3.33301,1247.258346,0.963618,0.903995
1247.262737,17.4488,3.37885,1247.262492,0.327918,0.912089
1247.266884,18.0358,3.37168,1247.266639,0.655608,0.917827
1247.27103,13.3007,3.41156,1247.270785,-0.194153,0.924804
1247.275176,12.5546,3.42456,1247.274931,1.18595,0.931097
1247.279323,16.4353,3.45012,1247.279078,0.550922,0.938745
1247.283469,15.1001,3.46258,1247.283224,0.849631,0.94043
1247.287615,11.1773,3.48828,1247.28737,0.136985,0.945643
1247.291762,13.7291,3.49632,1247.291517,-0.379086,0.950284
1247.295908,15.1904,3.49847,1247.295663,0.661845,0.953801
1247.300054,12.8474,3.51577,1247.299809,0.532318,0.955916
1247.304201,12.9525,3.53093,1247.303956,1.73319,0.955965
1247.308347,12.9776,3.52805,1247.308102,0.893632,0.957561
1247.312493,16.6626,3.52921,1247.312248,-0.841589,0.958005
1247.31664,13.9763,3.52205,1247.316395,-0.27767,0.957332
1247.320786,12.9139,3.50665,1247.320541,0.649631,0.955996
1247.324932,13.6313,3.50618,1247.324687,-0.229409,0.954117
1247.329079,14.4984,3.49809,1247.328834,0.778832,0.951282
1247.333225,14.4059,3.49026,1247.33298,0.968039,0.948429
1247.337371,17.3607,3.48279,1247.337126,0.666354,0.947144
1247.341518,14.5876,3.49187,1247.341273,1.29838,0.943531
1247.345664,13.7068,3.46119,1247.345419,1.76885,0.939615
1247.34981,16.4427,3.44655,1247.349565,1.75934,0.934
1247.353957,15.9819,3.44341,1247.353712,2.09326,0.929826
1247.358103,14.3646,3.40262,1247.357858,1.84065,0.924889
1247.362249,10.0284,3.40512,1247.362004,2.03688,0.921453
1247.366396,14.1699,3.37244,1247.366151,0.492968,0.912975
1247.370542,11.8324,3.36171,1247.370297,2.44009,0.910078
1247.374688,18.5522,3.3559,1247.374443,4.08715,0.906165
1247.378835,18.3819,3.33045,1247.37859,3.38793,0.900651
1247.382981,12.8755,3.31211,1247.382736,1.32589,0.896241
1247.387127,15.4983,3.29155,1247.386882,1.0213,0.890905
1247.391274,16.9481,3.27893,1247.391029,1.81004,0.885236
1247.39542,17.9365,3.25188,1247.395175,1.38854,0.87896
1247.399566,18.1653,3.22668,1247.399321,1.50025,0.873131
1247.403713,15.9777,3.21802,1247.403468,2.56876,0.867682
1247.407859,13.261,3.19241,1247.407614,2.41564,0.862313
1247.412005,15.1313,3.16458,1247.41176,1.6318,0.855755
1247.416152,17.3248,3.14577,1247.415907,2.11937,0.851093
1247.420298,18.189,3.12768,1247.420053,2.03638,0.846731
1247.424444,10.8518,3.12269,1247.424199,1.95296,0.841473
1247.428591,11.0403,3.10137,1247.428346,1.80313,0.836932
1247.432737,16.3586,3.07708,1247.432492,0.830332,0.832952
1247.436883,21.4131,3.05791,1247.436638,1.58945,0.829409
1247.44103,17.7276,3.05092,1247.440785,1.0553,0.824877
1247.445176,18.7124,3.0266,1247.444931,0.680109,0.820057
1247.449322,15.4846,3.00835,1247.449077,0.722648,0.815781
1247.453469,17.9177,3.00876,1247.453224,1.8174,0.812102
1247.457615,23.9873,2.99331,1247.45737,0.257317,0.806902
1247.461761,14.2915,2.96335,1247.461516,1.51552,0.803017
1247.465908,17.2615,2.9558,1247.465663,2.60224,0.798171
1247.470054,20.792,2.93917,1247.469809,1.29124,0.794574
1247.4742,20.9273,2.93477,1247.473955,0.537519,0.792679
1247.478347,18.3942,2.91898,1247.478102,2.13666,0.789321
1247.482493,20.2171,2.91964,1247.482248,2.34265,0.788456
1247.486639,18.38,2.90955,1247.486394,1.91576,0.785984
1247.490786,17.0123,2.90737,1247.490541,1.52939,0.785612
1247.494932,16.3387,2.90449,1247.494687,1.4019,0.784755
1247.499078,18.6126,2.90368,1247.498833,1.63656,0.783157
1247.503225,20.8799,2.88807,1247.50298,1.84814,0.781319
1247.507371,19.5251,2.87812,1247.507126,1.86245,0.780416
1247.511517,23.0991,2.88264,1247.511272,2.43352,0.780354
1247.515664,21.0318,2.89718,1247.515419,3.52628,0.780659
1247.51981,17.9101,2.89281,1247.519565,2.79312,0.780939
1247.523956,21.6242,2.89212,1247.523711,3.08505,0.782333
1247.528103,20.2099,2.9058,1247.527858,3.84577,0.785646
1247.532249,14.3829,2.91577,1247.532004,5.51172,0.788114
1247.536395,16.665,2.93489,1247.53615,3.34809,0.793123
1247.540542,19.13,2.94476,1247.540297,3.17841,0.796651
1247.544688,17.8547,2.96627,1247.544443,3.2621,0.802071
1247.548834,18.8024,2.98356,1247.548589,0.790163,0.808455
1247.552981,17.6088,3.01212,1247.552736,2.99275,0.814332
1247.557127,17.5461,3.04841,1247.556882,2.99356,0.823061
1247.561273,19.6444,3.08068,1247.561028,1.7834,0.832928
1247.56542,26.689,3.12293,1247.565175,2.88809,0.843317
1247.569566,26.0174,3.17298,1247.569321,2.06207,0.855954
1247.573712,18.2406,3.22445,1247.573467,2.31196,0.870067
1247.577859,19.0026,3.27644,1247.577614,2.75462,0.885999
1247.582005,18.2328,3.34706,1247.58176,3.38252,0.902336
1247.586151,17.9749,3.4184,1247.585906,2.33022,0.920929
1247.590298,19.7585,3.48945,1247.590053,2.70988,0.940477
1247.594444,22.1327,3.57075,1247.594199,2.82758,0.962032
1247.59859,23.1611,3.66214,1247.598345,2.37185,0.986263
1247.602737,21.2961,3.75756,1247.602492,2.11616,1.01395
1247.606883,23.892,3.86794,1247.606638,1.48992,1.04443
1247.611029,22.4568,3.99587,1247.610784,0.891005,1.07702
1247.615176,17.3982,4.137,1247.614931,1.40339,1.11485
1247.619322,18.5936,4.29495,1247.619077,1.47112,1.15662
1247.623468,18.1033,4.46233,1247.623223,2.64441,1.20371
1247.627615,16.6953,4.66352,1247.62737,2.59325,1.2571
1247.631761,21.8908,4.89357,1247.631516,1.63293,1.31624
1247.635907,20.1193,5.12341,1247.635662,2.9062,1.38075
1247.640054,9.26028,5.38319,1247.639809,3.76542,1.45428
1247.6442,10.0974,5.68688,1247.643955,1.53577,1.53678
1247.648346,14.4231,6.07364,1247.648101,2.24058,1.63482
1247.652493,15.1836,6.4977,1247.652248,3.2003,1.74906
1247.656639,20.8315,7.01829,1247.656394,2.0615,1.88398
1247.660785,18.4989,7.6498,1247.66054,3.50003,2.04645
1247.664932,11.7361,8.36082,1247.664687,4.25031,2.24027
1247.669078,6.02971,9.1714,1247.668833,2.90681,2.47249
1247.673224,11.5477,10.1839,1247.672979,2.90441,2.74691
1247.677371,10.8319,11.3942,1247.677126,2.15508,3.07032
1247.681517,5.15838,12.7201,1247.681272,3.16474,3.44363
1247.685663,-1.79358,14.2517,1247.685418,5.26471,3.85612
1247.68981,2.79859,15.9593,1247.689565,2.49184,4.30873
1247.693956,16.6345,17.4932,1247.693711,1.96275,4.78102
1247.698102,21.7872,18.7681,1247.697857,3.17699,5.1859
1247.702249,10.9509,19.588,1247.702004,-1.06213,5.4963
1247.706395,-12.4292,20.2,1247.70615,3.12191,5.73185
1247.710541,-17.2053,20.5037,1247.710296,10.1451,5.83341
1247.714688,5.21499,20.2066,1247.714443,2.47856,5.82993
1247.718834,8.33415,19.9845,1247.718589,-3.66705,5.71122
1247.72298,1.31803,19.3613,1247.722735,-1.42162,5.53649
1247.727127,-4.92669,18.5187,1247.726882,0.422812,5.31398
1247.731273,0.0639449,17.6873,1247.731028,-1.34707,5.06701
1247.735419,-14.1022,16.9176,1247.735174,-3.47685,4.82447
1247.739566,-5.90304,16.1298,1247.739321,-0.746087,4.60063
1247.743712,-11.422,15.6025,1247.743467,6.15006,4.42179
1247.747858,-16.836,15.2945,1247.747613,1.63779,4.2901
1247.752005,10.0126,14.8077,1247.75176,-1.32112,4.18784
1247.756151,10.672,14.6315,1247.755906,-0.0359417,4.12245
1247.760297,23.2628,14.5934,1247.760052,-1.51505,4.11507
1247.764444,22.3525,14.8785,1247.764199,3.5741,4.13451
1247.76859,-14.8908,15.2465,1247.768345,5.30558,4.21979
1247.772736,-17.3153,15.7853,1247.772491,3.28522,4.3575
1247.776883,13.7797,15.8993,1247.776638,3.49763,4.54004
1247.781029,16.9996,16.6489,1247.780784,10.3759,4.78382
1247.785175,-1.73067,17.3781,1247.78493,5.34011,5.08004
1247.789322,7.65866,18.2967,1247.789077,-0.477961,5.40865
1247.793468,5.4779,19.2957,1247.793223,-2.48554,5.78396
1247.797614,6.34575,20.1614,1247.797369,-1.52329,6.21346
1247.801761,17.8735,20.8844,1247.801516,-2.17206,6.66608
1247.805907,7.27774,21.5752,1247.805662,-4.4813,7.10235
1247.810053,-2.24218,22.1659,1247.809808,-0.252362,7.51148
1247.8142,10.7167,22.6316,1247.813955,6.78033,7.88794
1247.818346,27.012,22.8723,1247.818101,9.6709,8.19855
1247.822492,-4.49059,23.0415,1247.822247,10.5269,8.42861
1247.826639,7.34447,23.2675,1247.826394,-4.84259,8.63883
1247.830785,7.33679,23.3075,1247.83054,-3.15831,8.64419
1247.834931,-15.5729,23.3179,1247.834686,-1.18505,8.64628
1247.839078,-2.40455,23.2071,1247.838833,0.788216,8.64837
1247.843224,15.6195,23.1071,1247.842979,1.97368,8.61123
1247.84737,7.2529,22.7299,1247.847125,-1.54765,8.34847
1247.851517,-10.5693,22.5237,1247.851272,-4.09104,8.02806
1247.855663,-13.2876,22.2075,1247.855418,1.8889,7.67318
1247.859809,-6.79894,21.539,1247.859564,7.41551,7.35474
1247.863956,7.50417,20.9961,1247.863711,3.20963,6.97491
1247.868102,-1.30134,20.1479,1247.867857,-4.46191,6.6156
1247.872248,18.6155,19.1826,1247.872003,-0.702633,6.32373
1247.876395,26.9555,18.4678,1247.87615,0.659459,5.21533
1247.880541,15.5648,17.7863,1247.880296,4.17268,5.00084
1247.884687,0.00687472,17.2508,1247.884442,4.71328,4.86148
1247.888834,12.0023,16.9736,1247.888589,3.69473,4.76789
1247.89298,14.3677,16.786,1247.892735,4.08836,4.715
1247.897126,0.0918297,16.8237,1247.896881,3.38728,4.71735
1247.901273,-12.6677,16.8558,1247.901028,-1.50558,4.73339
1247.905419,4.95867,16.7999,1247.905174,1.00696,4.69443
1247.909565,4.07758,16.3188,1247.90932,1.29228,4.58542
1247.913712,-15.8722,15.5337,1247.913466,2.35582,4.37534
1247.917858,-2.45609,14.4079,1247.917613,4.18287,4.08915
1247.922004,10.3548,13.2337,1247.921759,-0.263657,3.78115
1247.926151,-3.81757,12.1201,1247.925905,5.67183,3.4533
1247.930297,-5.1459,11.0718,1247.930052,8.61185,3.14425
1247.934443,13.071,10.136,1247.934198,6.92942,2.87174
1247.93859,17.5235,9.32764,1247.938344,6.22327,2.62569
1247.942736,4.09016,8.60813,1247.942491,9.13956,2.41137
1247.946882,12.033,7.99611,1247.946637,9.01453,2.23501
1247.951029,12.6075,7.46665,1247.950783,6.66671,2.08183
1247.955175,10.4683,7.01723,1247.95493,5.32158,1.96578
1247.959321,10.9417,6.61929,1247.959076,6.2854,1.85976
1247.963468,12.4539,6.32904,1247.963222,6.36198,1.74547
1247.967614,12.5991,6.03583,1247.967369,7.44768,1.66033
1247.97176,10.7519,5.76171,1247.971515,10.3108,1.58878
1247.975907,10.6298,5.55838,1247.975661,8.24475,1.54097
1247.980053,12.835,5.3418,1247.979808,9.00323,1.47679
1247.984199,14.2799,5.11959,1247.983954,11.2902,1.41588
1247.988346,7.78431,4.91734,1247.9881,11.383,1.35628
1247.992492,13.6885,4.71469,1247.992247,11.9114,1.29793
1247.996638,11.6839,4.53336,1247.996393,13.7055,1.24328
1248.000785,16.5554,4.36204,1248.000539,11.9173,1.19683
1248.004931,12.9914,4.20161,1248.004686,9.25363,1.15246
1248.009077,15.6536,4.05544,1248.008832,8.92407,1.11082
1248.013224,9.92511,3.93231,1248.012978,8.017,1.07413
1248.01737,14.8836,3.80331,1248.017125,6.95048,1.04052
1248.021516,14.0956,3.70374,1248.021271,7.52487,1.01211
1248.025663,16.6554,3.60359,1248.025417,5.86474,0.983233
1248.029809,12.3697,3.51015,1248.029564,6.32697,0.957213
1248.033955,12.9885,3.42981,1248.03371,6.33705,0.934412
1248.038102,15.4287,3.3488,1248.037856,5.83039,0.912089
1248.042248,18.99,3.27472,1248.042003,6.51196,0.892889
1248.046394,18.5393,3.20342,1248.046149,6.02865,0.873352
1248.050541,14.4575,3.14434,1248.050295,6.87404,0.854618
1248.054687,17.0731,3.08327,1248.054442,9.29906,0.837528
1248.058833,20.0871,3.02159,1248.058588,12.3373,0.822229
1248.06298,18.3462,2.97207,1248.062734,13.1919,0.807262
1248.067126,16.1032,2.91782,1248.066881,12.2469,0.793514
1248.071272,14.227,2.87392,1248.071027,7.37466,0.781498
1248.075419,13.3066,2.8318,1248.075173,5.26569,0.769163
1248.079565,12.9726,2.80153,1248.07932,5.46332,0.760136
1248.083711,21.3514,2.76653,1248.083466,3.60421,0.748821
1248.087858,20.1952,2.72959,1248.087612,3.78729,0.739192
1248.092004,18.4638,2.69294,1248.091759,4.93608,0.730582
1248.09615,17.4669,2.66833,1248.095905,3.00644,0.722634
1248.100297,19.95,2.64551,1248.100051,3.86119,0.717189
1248.104443,17.1724,2.61793,1248.104198,3.18144,0.710572
1248.108589,15.5727,2.59456,1248.108344,2.8102,0.704208
1248.112736,20.4084,2.57269,1248.11249,3.07414,0.698079
1248.116882,18.8578,2.55316,1248.116637,2.79365,0.693009
1248.121028,16.9175,2.53789,1248.120783,2.26599,0.688614
1248.125175,18.3722,2.52293,1248.124929,2.25167,0.683928
1248.129321,19.7044,2.51189,1248.129076,2.56225,0.681187
1248.133467,20.0993,2.49653,1248.133222,2.65209,0.677869
1248.137614,21.387,2.48701,1248.137368,2.87005,0.674689
1248.14176,19.6791,2.47704,1248.141515,2.64738,0.672811
1248.145906,18.5919,2.47106,1248.145661,2.39906,0.670685
1248.150053,16.7035,2.46898,1248.149807,1.93226,0.669105
1248.154199,17.1247,2.46413,1248.153954,2.04209,0.668416
1248.158345,13.9529,2.46465,1248.1581,2.01379,0.668673
1248.162492,17.8413,2.46483,1248.162246,1.6667,0.669374
1248.166638,15.646,2.46647,1248.166393,1.29536,0.670096
1248.170784,21.9794,2.47231,1248.170539,2.05586,0.671126
1248.174931,22.1189,2.47991,1248.174685,2.48976,0.673716
1248.179077,17.0385,2.48136,1248.178832,1.86255,0.674695
1248.183223,22.2028,2.50143,1248.182978,2.86843,0.677405
1248.18737,16.5616,2.49529,1248.187124,2.66858,0.67773
1248.191516,19.4432,2.52122,1248.191271,2.34416,0.685064
1248.195662,19.7738,2.52844,1248.195417,2.91224,0.6865
1248.199809,18.1495,2.51057,1248.199563,2.26441,0.682
1248.203955,20.7579,2.51293,1248.20371,2.22573,0.682522
1248.208101,20.3053,2.51277,1248.207856,1.97355,0.682858
1248.212248,19.1142,2.52566,1248.212002,1.51465,0.684967
1248.216394,19.0678,2.52921,1248.216149,1.56658,0.685928
1248.22054,20.6862,2.543,1248.220295,1.4871,0.687326
1248.224687,18.5028,2.55596,1248.224441,1.4291,0.689753
1248.228833,16.867,2.5623,1248.228588,1.40158,0.692455
1248.232979,17.5273,2.56044,1248.232734,1.35428,0.694791
1248.237126,19.7422,2.56549,1248.23688,1.43408,0.696993
1248.241272,19.4765,2.58657,1248.241027,1.28737,0.700494
1248.245418,19.759,2.5969,1248.245173,1.91368,0.704738
1248.249565,19.3772,2.60674,1248.249319,1.15422,0.707905
1248.253711,20.1333,2.63032,1248.253466,1.28538,0.712062
1248.257857,20.1037,2.6393,1248.257612,1.68387,0.714737
1248.262004,18.4979,2.66678,1248.261758,1.20092,0.719362
1248.26615,17.9906,2.68836,1248.265905,1.49269,0.724528
1248.270296,17.4419,2.69437,1248.270051,2.26745,0.728917
1248.274443,16.8355,2.71182,1248.274197,0.959962,0.733589
1248.278589,19.4623,2.73738,1248.278344,-0.0615839,0.738146
1248.282735,15.7321,2.75741,1248.28249,1.66662,0.743483
1248.286882,21.2625,2.77729,1248.286636,2.32999,0.749953
1248.291028,20.0296,2.7935,1248.290783,1.37558,0.754599
1248.295174,19.9132,2.82236,1248.294929,2.9269,0.761916
1248.299321,19.7358,2.84609,1248.299075,4.77325,0.770203
1248.303467,18.8351,2.87221,1248.303222,3.88646,0.778462
1248.307613,19.944,2.91342,1248.307368,2.27993,0.788435
1248.31176,21.871,2.95157,1248.311514,1.9476,0.798175
1248.315906,22.2347,2.99088,1248.315661,1.64661,0.808726
1248.320052,23.3867,3.03516,1248.319807,2.11071,0.819496
1248.324199,21.947,3.08457,1248.323953,2.19781,0.830571
1248.328345,18.522,3.13344,1248.3281,1.55526,0.842916
1248.332491,18.4839,3.17523,1248.332246,-0.363637,0.855343
1248.336638,18.4928,3.19985,1248.336392,0.866111,0.86641
1248.340784,21.2612,3.22761,1248.340539,0.677007,0.874799
1248.34493,18.6959,3.27772,1248.344685,-0.306336,0.888268
1248.349077,18.4614,3.31737,1248.348831,1.31191,0.89671
1248.353223,17.0621,3.32987,1248.352978,1.51376,0.900147
1248.357369,17.815,3.38625,1248.357124,0.826318,0.915905
1248.361516,26.7348,3.45064,1248.36127,1.42881,0.928953
1248.365662,19.9523,3.48062,1248.365417,1.22496,0.943262
1248.369808,21.6103,3.50021,1248.369563,0.0387124,0.95473
1248.373955,20.4395,3.54822,1248.373709,0.044644,0.965417
1248.378101,20.2376,3.54559,1248.377856,1.41352,0.967086
1248.382247,16.6975,3.56529,1248.382002,1.74903,0.970598
1248.386394,18.2101,3.58845,1248.386148,3.12496,0.977666
1248.39054,20.4469,3.62163,1248.390295,3.99424,0.98839
1248.394686,17.5824,3.68378,1248.394441,1.57227,1.00442
1248.398833,16.8773,3.75758,1248.398587,2.99297,1.02332
1248.402979,18.6152,3.85006,1248.402734,3.2193,1.04487
1248.407125,24.3873,3.9613,1248.40688,3.86934,1.07363
1248.411272,20.7996,4.08079,1248.411026,7.76355,1.11126
1248.415418,18.794,4.24298,1248.415173,10.8975,1.15434
1248.419564,22.0057,4.42742,1248.419319,10.7612,1.20594
1248.423711,20.8587,4.66587,1248.423465,7.58458,1.26961
1248.427857,18.9414,4.95553,1248.427612,3.63249,1.34786
1248.432003,19.5618,5.27013,1248.431758,1.93128,1.43727
1248.43615,26.2865,5.6038,1248.435904,6.00228,1.53754
1248.440296,16.8866,5.93687,1248.440051,10.1275,1.63713
1248.444442,17.6409,6.22368,1248.444197,11.3443,1.72819
1248.448589,21.1951,6.41976,1248.448343,11.4008,1.79347
1248.452735,18.413,6.44513,1248.45249,12.6576,1.81528
1248.456881,22.5639,6.34673,1248.456636,6.42871,1.79818
1248.461028,27.6137,6.14653,1248.460782,5.12272,1.74705
1248.465174,23.4301,5.86969,1248.464929,2.50913,1.67591
1248.46932,22.4432,5.59804,1248.469075,1.16269,1.59217
1248.473467,18.7375,5.31223,1248.473221,3.23994,1.50514
1248.477613,21.2495,5.03956,1248.477368,2.2325,1.41972
1248.481759,20.2732,4.76713,1248.481514,2.13048,1.34253
1248.485906,13.7228,4.53971,1248.48566,1.39006,1.27486
1248.490052,16.7355,4.36052,1248.489807,1.35024,1.21499
1248.494198,19.0875,4.19458,1248.493953,0.838553,1.16268
1248.498345,17.7617,4.0503,1248.498099,0.530153,1.1201
1248.502491,16.6464,3.93551,1248.502246,0.66051,1.08328
1248.506637,17.0374,3.83569,1248.506392,0.232931,1.05252
1248.510784,18.2145,3.76011,1248.510538,1.36554,1.02795
1248.51493,19.3079,3.67013,1248.514685,0.925433,1.00437
1248.519076,19.1509,3.60834,1248.518831,0.950744,0.983253
1248.523223,17.105,3.53658,1248.522977,1.5455,0.965651
1248.527369,16.043,3.48039,1248.527124,1.06228,0.950257
1248.531515,17.5267,3.4439,1248.53127,0.960914,0.936418
1248.535662,16.1175,3.40308,1248.535416,1.22041,0.922452
1248.539808,16.9783,3.34665,1248.539563,1.48369,0.911092
1248.543954,16.6596,3.31388,1248.543709,0.33517,0.898119
1248.548101,10.6012,3.28131,1248.547855,1.01404,0.887743
1248.552247,14.2426,3.24133,1248.552002,1.57366,0.877206
1248.556393,13.5165,3.2166,1248.556148,1.62132,0.868671
1248.56054,17.3662,3.18123,1248.560294,1.3872,0.861341
1248.564686,14.8187,3.15947,1248.564441,1.08468,0.853863
1248.568832,12.7404,3.12334,1248.568587,1.11309,0.847415
1248.572979,16.874,3.09398,1248.572733,0.664763,0.840899
1248.577125,14.686,3.08372,1248.57688,0.529756,0.835548
1248.581271,14.8039,3.07033,1248.581026,0.545047,0.831415
1248.585418,17.3101,3.05504,1248.585172,0.316359,0.82874
1248.589564,15.8876,3.05487,1248.589319,1.20397,0.826226
1248.59371,15.3632,3.05992,1248.593465,0.821879,0.825366
1248.597857,20.2974,3.06626,1248.597611,1.2925,0.82477
1248.602003,16.2548,3.05804,1248.601758,-0.0697908,0.824104
1248.606149,12.9687,3.04568,1248.605904,0.814125,0.824087
1248.610296,12.1268,3.05422,1248.61005,0.636971,0.825761
1248.614442,14.3182,3.06805,1248.614197,0.963215,0.831083
1248.618588,14.3579,3.10184,1248.618343,3.0297,0.835304
1248.622735,14.2009,3.11964,1248.622489,2.1298,0.842383
1248.626881,14.0433,3.15051,1248.626636,2.35667,0.850335
1248.631027,13.4968,3.18886,1248.630782,0.327179,0.861297
1248.635174,14.9831,3.23126,1248.634928,0.191538,0.873144
1248.63932,17.7695,3.28771,1248.639075,1.3431,0.889441
1248.643466,17.4575,3.36626,1248.643221,1.20961,0.905584
1248.647613,11.1264,3.44399,1248.647367,0.590289,0.926925
1248.651759,15.6704,3.53469,1248.651514,0.148235,0.951363
1248.655905,16.4802,3.65162,1248.65566,0.6298,0.981169
1248.660052,15.5974,3.77359,1248.659806,1.53685,1.01215
1248.664198,17.4147,3.90043,1248.663953,1.45924,1.04905
1248.668344,15.3019,4.05978,1248.668099,0.997812,1.09023
1248.672491,13.2569,4.22758,1248.672245,1.61101,1.13745
1248.676637,16.5309,4.40831,1248.676392,1.46932,1.19012
1248.680783,13.6768,4.62063,1248.680538,2.24253,1.24571
1248.68493,13.5649,4.82506,1248.684684,1.23739,1.30168
1248.689076,12.485,5.02113,1248.688831,1.01435,1.36006
1248.693222,12.268,5.21529,1248.692977,2.25821,1.41587
1248.697369,12.845,5.40925,1248.697123,0.873601,1.4662
1248.701515,7.15921,5.47858,1248.70127,1.72638,1.49845
1248.705661,6.54529,5.42778,1248.705416,0.695364,1.49938
1248.709808,10.1541,5.27596,1248.709562,3.74598,1.46345
1248.713954,8.5834,5.0835,1248.713709,6.81945,1.4088
1248.7181,5.84566,4.85321,1248.717855,5.51815,1.34365
1248.722247,11.4088,4.6195,1248.722001,2.17755,1.28111
1248.726393,17.4089,4.42878,1248.726148,2.21442,1.22465
1248.730539,17.9793,4.22284,1248.730294,1.75011,1.16973
1248.734686,11.2394,4.0631,1248.73444,1.00982,1.12032
1248.738832,13.4501,3.90514,1248.738587,0.637424,1.07444
1248.742978,11.9748,3.74761,1248.742733,0.129464,1.03429
1248.747125,15.7822,3.63102,1248.746879,1.50769,0.995778
1248.751271,14.6666,3.51647,1248.751026,1.53447,0.963647
1248.755417,13.942,3.42527,1248.755172,0.941235,0.935563
1248.759564,13.4087,3.33654,1248.759318,1.3747,0.911636
1248.76371,16.0195,3.25229,1248.763465,2.19667,0.889291
1248.767856,18.2962,3.18551,1248.767611,2.21007,0.869596
1248.772003,20.0427,3.13315,1248.771757,1.09332,0.852655
1248.776149,16.6156,3.07752,1248.775904,0.248257,0.836835
1248.780295,15.991,3.03297,1248.78005,0.399502,0.823742
1248.784442,14.3043,2.99219,1248.784196,0.402884,0.81268
1248.788588,15.5758,2.95938,1248.788343,1.7164,0.803345
1248.792734,15.8974,2.92665,1248.792489,1.45743,0.794293
1248.796881,18.0042,2.89652,1248.796635,0.089801,0.786324
1248.801027,19.9344,2.86951,1248.800782,0.0987984,0.78027
1248.805173,17.4912,2.84779,1248.804928,1.25515,0.773359
1248.80932,20.9029,2.84416,1248.809074,1.81532,0.767964
1248.813466,18.2548,2.82689,1248.813221,2.24524,0.762595
1248.817612,18.301,2.80291,1248.817367,2.40688,0.75883
1248.821759,21.5366,2.79187,1248.821513,5.56651,0.755603
1248.825905,15.8482,2.78178,1248.82566,11.2043,0.754026
1248.830051,16.6278,2.78423,1248.829806,13.431,0.752295
1248.834198,18.0556,2.78231,1248.833952,11.4259,0.751002
1248.838344,17.7046,2.76672,1248.838099,7.03223,0.749142
1248.84249,18.3701,2.76537,1248.842245,2.55072,0.747603
1248.846637,19.3659,2.76719,1248.846391,2.08243,0.74723
1248.850783,18.0577,2.7627,1248.850538,1.39475,0.745911
1248.854929,15.4453,2.75673,1248.854684,1.06902,0.744959
1248.859076,15.7716,2.75722,1248.85883,1.094,0.744561
1248.863222,16.9297,2.75377,1248.862977,1.61141,0.744063
1248.867368,19.5182,2.75236,1248.867123,1.71906,0.742985
1248.871515,18.7906,2.74612,1248.871269,2.07181,0.742057
1248.875661,18.3018,2.74484,1248.875416,1.76864,0.741061
1248.879807,14.8358,2.73941,1248.879562,1.34776,0.739539
1248.883954,14.2444,2.74463,1248.883708,1.71301,0.738721
1248.8881,15.7338,2.73162,1248.887855,1.79292,0.739576
1248.892246,14.8394,2.74014,1248.892001,1.58273,0.740294
1248.896393,19.6674,2.72884,1248.896147,3.7384,0.739962
1248.900539,20.2897,2.73872,1248.900294,8.55549,0.741486
1248.904685,18.5347,2.73718,1248.90444,12.2801,0.74102
1248.908832,17.5779,2.73316,1248.908586,11.5375,0.740441
1248.912978,18.88,2.73973,1248.912733,4.50507,0.739757
1248.917124,19.9035,2.74569,1248.916879,2.41495,0.738074
1248.921271,20.9535,2.7402,1248.921025,2.48439,0.738074
1248.925417,23.6758,2.71883,1248.925172,0.594526,0.735797
1248.929563,22.5423,2.72531,1248.929318,0.718941,0.73716
1248.93371,19.5564,2.72425,1248.933464,1.39268,0.736654
1248.937856,23.4097,2.72174,1248.937611,2.03632,0.736478
1248.942002,20.1225,2.72123,1248.941757,1.58117,0.736961
1248.946149,19.2183,2.72644,1248.945903,2.03265,0.736626
1248.950295,20.69,2.7401,1248.95005,2.48923,0.738427
1248.954441,18.4946,2.74453,1248.954196,1.84782,0.739422
1248.958588,16.8814,2.74248,1248.958342,1.50299,0.739965
1248.962734,16.5357,2.74391,1248.962489,1.5962,0.740941
1248.96688,18.6214,2.74074,1248.966635,0.905577,0.741429
1248.971027,18.3943,2.72965,1248.970781,1.35763,0.740996
1248.975173,19.8181,2.72627,1248.974928,1.81912,0.740727
1248.979319,20.5672,2.73418,1248.979074,0.987014,0.741029
1248.983466,19.9279,2.738,1248.98322,0.391047,0.740869
1248.987612,24.1122,2.74179,1248.987367,0.920754,0.740567
1248.991758,25.0647,2.74879,1248.991513,0.699325,0.741325
